"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
1 17 74 1408 0.944444444444444 0.0133333333333333 0.0555555555555556 0.0119298245614035 0.0028092658562296 "dss"
0 23 75 1402 1 0 0 0.016140350877193 -0.028628386372435 "dss"
0 11 75 1414 1 0 0 0.00771929824561404 -0.0197184236517606 "dss"
1 13 74 1412 0.928571428571429 0.0133333333333333 0.0714285714285714 0.00912280701754386 0.00954335385857055 "dss"
2 22 73 1403 0.916666666666667 0.0266666666666667 0.0833333333333333 0.0154385964912281 0.0195026839368275 "dss"
0 16 75 1409 1 0 0 0.0112280701754386 -0.0238213428838727 "dss"
1 14 74 1411 0.933333333333333 0.0133333333333333 0.0666666666666667 0.00982456140350877 0.00768571626517861 "dss"
1 9 74 1416 0.9 0.0133333333333333 0.1 0.00631578947368421 0.0187944692256065 "dss"
3 14 72 1411 0.823529411764706 0.04 0.176470588235294 0.00982456140350877 0.0621293226574496 "dss"
2 14 73 1411 0.875 0.0266666666666667 0.125 0.00982456140350877 0.0357320143258091 "dss"
0 16 75 1409 1 0 0 0.0112280701754386 -0.0238213428838727 "dss"
2 17 73 1408 0.894736842105263 0.0266666666666667 0.105263157894737 0.0119298245614035 0.0287202465974463 "dss"
1 13 74 1412 0.928571428571429 0.0133333333333333 0.0714285714285714 0.00912280701754386 0.00954335385857055 "dss"
2 16 73 1409 0.888888888888889 0.0266666666666667 0.111111111111111 0.0112280701754386 0.0309019244185256 "dss"
0 16 75 1409 1 0 0 0.0112280701754386 -0.0238213428838727 "dss"
0 9 75 1416 1 0 0 0.00631578947368421 -0.0178240188389047 "dss"
2 17 73 1408 0.894736842105263 0.0266666666666667 0.105263157894737 0.0119298245614035 0.0287202465974463 "dss"
2 13 73 1412 0.866666666666667 0.0266666666666667 0.133333333333333 0.00912280701754386 0.038428581325893 "dss"
0 14 75 1411 1 0 0 0.00982456140350877 -0.022267825669998 "dss"
0 14 75 1411 1 0 0 0.00982456140350877 -0.022267825669998 "dss"
0 14 75 1411 1 0 0 0.00982456140350877 -0.022267825669998 "dss"
3 13 72 1412 0.8125 0.04 0.1875 0.00912280701754386 0.06550869293065 "dss"
0 17 75 1408 1 0 0 0.0119298245614035 -0.0245627554692242 "dss"
