"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
72 24 5 1399 0.25 0.935064935064935 0.75 0.016865776528461 0.827876457497782 "FH"
73 36 4 1387 0.330275229357798 0.948051948051948 0.669724770642202 0.0252986647926915 0.784434340686646 "FH"
74 23 3 1400 0.237113402061856 0.961038961038961 0.762886597938144 0.0161630358397751 0.847828269971019 "FH"
74 29 3 1394 0.281553398058252 0.961038961038961 0.718446601941748 0.0203794799718904 0.820849304220042 "FH"
74 22 3 1401 0.229166666666667 0.961038961038961 0.770833333333333 0.0154602951510892 0.852562659116872 "FH"
72 28 5 1395 0.28 0.935064935064935 0.72 0.0196767392832045 0.809821126796827 "FH"
69 29 8 1394 0.295918367346939 0.896103896103896 0.704081632653061 0.0203794799718904 0.782038666381912 "FH"
71 34 6 1389 0.323809523809524 0.922077922077922 0.676190476190476 0.0238931834153197 0.776840270568534 "FH"
74 23 3 1400 0.237113402061856 0.961038961038961 0.762886597938144 0.0161630358397751 0.847828269971019 "FH"
68 16 9 1407 0.19047619047619 0.883116883116883 0.80952380952381 0.011243851018974 0.836815638287787 "FH"
68 33 9 1390 0.326732673267327 0.883116883116883 0.673267326732673 0.0231904427266339 0.757250503927616 "FH"
75 26 2 1397 0.257425742574257 0.974025974025974 0.742574257425743 0.0182712579058327 0.841636803358116 "FH"
76 26 1 1397 0.254901960784314 0.987012987012987 0.745098039215686 0.0182712579058327 0.849184676357311 "FH"
64 29 13 1394 0.311827956989247 0.831168831168831 0.688172043010753 0.0203794799718904 0.741937505799652 "FH"
73 35 4 1388 0.324074074074074 0.948051948051948 0.675925925925926 0.0245959241040056 0.788374440716256 "FH"
73 22 4 1401 0.231578947368421 0.948051948051948 0.768421052631579 0.0154602951510892 0.844966268198627 "FH"
71 31 6 1392 0.303921568627451 0.922077922077922 0.696078431372549 0.0217849613492621 0.789183498049322 "FH"
77 32 0 1391 0.293577981651376 1 0.706422018348624 0.022487702037948 0.830985084394993 "FH"
72 25 5 1398 0.257731958762887 0.935064935064935 0.742268041237113 0.0175685172171469 0.82326089585203 "FH"
65 20 12 1403 0.235294117647059 0.844155844155844 0.764705882352941 0.0140548137737175 0.792302603067628 "FH"
70 21 7 1402 0.230769230769231 0.909090909090909 0.769230769230769 0.0147575544624034 0.826743993245588 "FH"
68 24 9 1399 0.260869565217391 0.883116883116883 0.739130434782609 0.016865776528461 0.796702855897513 "FH"
70 27 7 1396 0.278350515463918 0.909090909090909 0.721649484536082 0.0189739985945186 0.798693521733041 "FH"
73 32 4 1391 0.304761904761905 0.948051948051948 0.695238095238095 0.022487702037948 0.800520815319899 "FH"
73 28 4 1395 0.277227722772277 0.948051948051948 0.722772277227723 0.0196767392832045 0.817526432092259 "FH"
64 19 13 1404 0.228915662650602 0.831168831168831 0.771084337349398 0.0133520730850316 0.789368600175364 "FH"
74 35 3 1388 0.321100917431193 0.961038961038961 0.678899082568807 0.0245959241040056 0.796072026613733 "FH"
70 21 7 1402 0.230769230769231 0.909090909090909 0.769230769230769 0.0147575544624034 0.826743993245588 "FH"
74 22 3 1401 0.229166666666667 0.961038961038961 0.770833333333333 0.0154602951510892 0.852562659116872 "FH"
70 24 7 1399 0.25531914893617 0.909090909090909 0.74468085106383 0.016865776528461 0.812392074625879 "FH"
71 20 6 1403 0.21978021978022 0.922077922077922 0.78021978021978 0.0140548137737175 0.839399141979359 "FH"
71 27 6 1396 0.275510204081633 0.922077922077922 0.724489795918367 0.0189739985945186 0.806489090534587 "FH"
72 38 5 1385 0.345454545454545 0.935064935064935 0.654545454545455 0.0267041461700632 0.768957697540197 "FH"
72 22 5 1401 0.234042553191489 0.935064935064935 0.765957446808511 0.0154602951510892 0.837321763297117 "FH"
68 35 9 1388 0.339805825242718 0.883116883116883 0.660194174757282 0.0245959241040056 0.749172624151541 "FH"
73 16 4 1407 0.179775280898876 0.948051948051948 0.820224719101124 0.011243851018974 0.875064243420371 "FH"
75 29 2 1394 0.278846153846154 0.974025974025974 0.721153846153846 0.0203794799718904 0.828468213835687 "FH"
72 19 5 1404 0.208791208791209 0.935064935064935 0.791208791208791 0.0133520730850316 0.852054290713129 "FH"
74 22 3 1401 0.229166666666667 0.961038961038961 0.770833333333333 0.0154602951510892 0.852562659116872 "FH"
74 15 3 1408 0.168539325842697 0.961038961038961 0.831460674157303 0.0105411103302881 0.887851722500428 "FH"
69 27 8 1396 0.28125 0.896103896103896 0.71875 0.0189739985945186 0.790847155069148 "FH"
67 35 10 1388 0.343137254901961 0.87012987012987 0.656862745098039 0.0245959241040056 0.741182555402931 "FH"
76 30 1 1393 0.283018867924528 0.987012987012987 0.716981132075472 0.0210822206605762 0.831781951090826 "FH"
70 31 7 1392 0.306930693069307 0.909090909090909 0.693069306930693 0.0217849613492621 0.781360875193473 "FH"
72 25 5 1398 0.257731958762887 0.935064935064935 0.742268041237113 0.0175685172171469 0.82326089585203 "FH"
72 30 5 1393 0.294117647058824 0.935064935064935 0.705882352941177 0.0210822206605762 0.80118373371092 "FH"
